instrument_id,obligor_id,obligor_name,par,sp_rating,sp_industry,country,seniority,rate_type,spread_bps,fixed_coupon_rate,floor_bps,maturity_date,recovery_aaa,price,payment_frequency,currency,benchmark
LARGE1-SYN-LN-00253,LARGE1-SYN-OB-0244,Large fixture 1 Atlas Group 244,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,215,,0,2031-12-15,0.265,100.875,4,USD,SOFR
LARGE1-SYN-LN-00254,LARGE1-SYN-OB-0245,Large fixture 1 Beacon LLC 245,630000,B-,Diversified Telecommunication Services,Switzerland,1st Lien,Fixed,,0.033625,,2031-04-28,0.4,100.5,2,USD,
LARGE1-SYN-LN-00255,LARGE1-SYN-OB-0246,Large fixture 1 Bluewater Holdings 246,1182000,BB,Trading Companies & Distributors,United States,1st Lien,Floating,310,,0,2032-09-28,0.485,101.5,4,USD,SOFR
LARGE1-SYN-LN-00256,LARGE1-SYN-OB-0247,Large fixture 1 Bracken Inc. 247,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,395,,0,2030-04-28,0.42,100.25,4,USD,SOFR
LARGE1-SYN-LN-00257,LARGE1-SYN-OB-0248,Large fixture 1 Cedar Corp. 248,630000,BB-,Beverages,Germany,1st Lien,Floating,235,,0,2033-03-28,0.57,100.625,4,USD,SOFR
LARGE1-SYN-LN-00258,LARGE1-SYN-OB-0249,Large fixture 1 Cobalt Group 249,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,290,,0,2033-11-30,0.45,96.875,4,USD,SOFR
LARGE1-SYN-LN-00259,LARGE1-SYN-OB-0250,Large fixture 1 Copper LLC 250,1182000,B+,Independent Power and Renewable Electricity Producers,United States,1st Lien,Floating,275,,0,2034-02-28,0.2,100.875,4,USD,SOFR
LARGE1-SYN-LN-00260,LARGE1-SYN-OB-0251,Large fixture 1 Crest Holdings 251,630000,BB,Construction Materials,Australia,1st Lien,Floating,215,,0,2032-07-28,0.485,101.375,4,USD,SOFR
LARGE1-SYN-LN-00261,LARGE1-SYN-OB-0252,Large fixture 1 Duneland Inc. 252,1182000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,200,,0,2030-12-15,0.235,101.5,4,USD,SOFR
LARGE1-SYN-LN-00262,LARGE1-SYN-OB-0253,Large fixture 1 Elmstone Corp. 253,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,310,,0,2031-10-15,0.41,101.5,4,USD,SOFR
LARGE1-SYN-LN-00263,LARGE1-SYN-OB-0254,Large fixture 1 Evergreen Group 254,1182000,B,Software,United States,1st Lien,Floating,160,,0,2031-08-28,0.325,96.875,4,USD,SOFR
LARGE1-SYN-LN-00264,LARGE1-SYN-OB-0255,Large fixture 1 Fairhaven LLC 255,1182000,B+,Insurance,United States,1st Lien,Floating,325,,0,2032-11-30,0.665,101.5,4,USD,SOFR
LARGE1-SYN-LN-00265,LARGE1-SYN-OB-0256,Large fixture 1 Granite Holdings 256,1182000,B+,Industrial Conglomerates,United States,1st Lien,Floating,315,,0,2032-12-28,0.29,99.25,4,USD,SOFR
LARGE1-SYN-LN-00266,LARGE1-SYN-OB-0257,Large fixture 1 Harbor Inc. 257,1182000,B+,Insurance,United States,1st Lien,Floating,225,,0,2031-05-15,0.435,99.875,4,USD,SOFR
LARGE1-SYN-LN-00267,LARGE1-SYN-OB-0258,Large fixture 1 Hawthorne Corp. 258,1182000,B+,Insurance,United States,1st Lien,Floating,340,,0,2034-06-30,0.455,97.5,4,USD,SOFR
LARGE1-SYN-LN-00268,LARGE1-SYN-OB-0259,Large fixture 1 Highland Group 259,710000,B-,Containers & Packaging,United States,1st Lien,Floating,210,,50,2035-09-15,0.34,99,4,USD,SOFR
LARGE1-SYN-LN-00269,LARGE1-SYN-OB-0259,Large fixture 1 Highland Group 259,472000,B-,Containers & Packaging,United States,1st Lien,Floating,220,,0,2035-11-30,0.34,99.125,4,USD,SOFR
LARGE1-SYN-LN-00270,LARGE1-SYN-OB-0260,Large fixture 1 Ironwood LLC 260,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,355,,0,2032-11-15,0.375,98.5,4,USD,SOFR
LARGE1-SYN-LN-00271,LARGE1-SYN-OB-0261,Large fixture 1 Juniper Holdings 261,1182000,BB-,Food Products,United States,1st Lien,Floating,300,,0,2032-10-28,0.535,99,4,USD,SOFR
LARGE1-SYN-LN-00272,LARGE1-SYN-OB-0262,Large fixture 1 Keystone Inc. 262,1182000,B-,Healthcare Providers & Services,United States,1st Lien,Floating,325,,0,2031-11-15,0.54,101.5,4,USD,SOFR
LARGE1-SYN-LN-00273,LARGE1-SYN-OB-0263,Large fixture 1 Lakeview Corp. 263,630000,BBB+,Passenger airlines,Luxembourg,1st Lien,Fixed,,0.041875,,2031-07-28,0.27,88.125,2,USD,
LARGE1-SYN-LN-00274,LARGE1-SYN-OB-0264,Large fixture 1 Larkspur Group 264,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,290,,0,2032-05-28,0.375,99.5,4,USD,SOFR
LARGE1-SYN-LN-00275,LARGE1-SYN-OB-0265,Large fixture 1 Maple LLC 265,1182000,B-,Communications Equipment,United Kingdom,1st Lien,Floating,440,,0,2029-04-15,0.45,99.75,4,USD,SOFR
LARGE1-SYN-LN-00276,LARGE1-SYN-OB-0266,Large fixture 1 Meridian Holdings 266,1182000,BB,Construction Materials,United States,1st Lien,Floating,230,,0,2030-09-28,0.335,100,4,USD,SOFR
LARGE1-SYN-LN-00277,LARGE1-SYN-OB-0267,Large fixture 1 Northfield Inc. 267,790000,BB-,Food Products,United States,1st Lien,Floating,135,,0,2033-03-15,0.375,99.5,4,USD,SOFR
LARGE1-SYN-LN-00278,LARGE1-SYN-OB-0267,Large fixture 1 Northfield Inc. 267,392000,BB-,Food Products,United States,1st Lien,Floating,145,,50,2033-05-15,0.375,99.625,4,USD,SOFR
LARGE1-SYN-LN-00279,LARGE1-SYN-OB-0268,Large fixture 1 Oakmont Corp. 268,780000,BB-,Food Products,United States,1st Lien,Floating,295,,0,2033-01-28,0.47,101.5,4,USD,SOFR
LARGE1-SYN-LN-00280,LARGE1-SYN-OB-0268,Large fixture 1 Oakmont Corp. 268,402000,BB-,Food Products,United States,1st Lien,Floating,305,,75,2033-03-15,0.47,101.625,4,USD,SOFR
LARGE1-SYN-LN-00281,LARGE1-SYN-OB-0269,Large fixture 1 Orchard Group 269,1182000,BB-,Household Durables,United States,1st Lien,Floating,280,,0,2031-04-30,0.475,100.375,4,USD,SOFR
LARGE1-SYN-LN-00282,LARGE1-SYN-OB-0270,Large fixture 1 Pinecrest LLC 270,1182000,B-,Pharmaceuticals,Luxembourg,1st Lien,Floating,435,,0,2029-07-15,0.435,100.375,4,USD,SOFR
LARGE2-SYN-LN-00001,LARGE2-SYN-OB-0001,Large fixture 2 Alder Holdings 001,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,220,,0,2033-10-30,0.395,101.5,4,USD,SOFR
LARGE2-SYN-LN-00002,LARGE2-SYN-OB-0002,Large fixture 2 Amber Inc. 002,586000,BBB,IT Services,United Kingdom,Sr Unsec,Floating,220,,0,2031-02-15,0.2,96.5,4,USD,SOFR
LARGE2-SYN-LN-00003,LARGE2-SYN-OB-0003,Large fixture 2 Arbor Corp. 003,1182000,B,Industrial Conglomerates,United States,1st Lien,Floating,255,,0,2032-04-15,0.405,100.25,4,USD,SOFR
LARGE2-SYN-LN-00004,LARGE2-SYN-OB-0004,Large fixture 2 Atlas Group 004,1182000,B-,Financial services,United States,1st Lien,Floating,575,,0,2031-04-30,0.305,101.25,4,USD,SOFR
LARGE2-SYN-LN-00005,LARGE2-SYN-OB-0005,Large fixture 2 Beacon LLC 005,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,195,,0,2031-03-30,0.36,96.75,4,USD,SOFR
LARGE2-SYN-LN-00006,LARGE2-SYN-OB-0006,Large fixture 2 Bluewater Holdings 006,1182000,B,Chemicals,United States,1st Lien,Floating,325,,0,2033-01-15,0.43,99,4,USD,SOFR
LARGE2-SYN-LN-00007,LARGE2-SYN-OB-0007,Large fixture 2 Bracken Inc. 007,1182000,B,Building Products,United States,1st Lien,Floating,290,,0,2029-01-15,0.45,99.5,4,USD,SOFR
LARGE2-SYN-LN-00008,LARGE2-SYN-OB-0008,Large fixture 2 Cedar Corp. 008,1182000,B+,Industrial Conglomerates,United States,1st Lien,Floating,110,,0,2032-10-30,0.49,98.5,4,USD,SOFR
LARGE2-SYN-LN-00009,LARGE2-SYN-OB-0009,Large fixture 2 Cobalt Group 009,1182000,BB-,Diversified Telecommunication Services,United States,1st Lien,Floating,330,,0,2033-06-15,0.2,99.75,4,USD,SOFR
LARGE2-SYN-LN-00010,LARGE2-SYN-OB-0010,Large fixture 2 Copper LLC 010,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,205,,0,2031-10-30,0.525,100.375,4,USD,SOFR
LARGE2-SYN-LN-00011,LARGE2-SYN-OB-0011,Large fixture 2 Crest Holdings 011,570000,B+,Commercial Services & Supplies,United States,1st Lien,Floating,130,,0,2033-10-15,0.395,100.125,4,USD,SOFR
LARGE2-SYN-LN-00012,LARGE2-SYN-OB-0011,Large fixture 2 Crest Holdings 011,612000,B+,Commercial Services & Supplies,United States,1st Lien,Floating,140,,0,2033-12-15,0.395,100.25,4,USD,SOFR
LARGE2-SYN-LN-00013,LARGE2-SYN-OB-0012,Large fixture 2 Duneland Inc. 012,650000,B+,Industrial Conglomerates,United States,1st Lien,Floating,280,,50,2031-06-15,0.285,99.625,4,USD,SOFR
LARGE2-SYN-LN-00014,LARGE2-SYN-OB-0012,Large fixture 2 Duneland Inc. 012,532000,B+,Industrial Conglomerates,United States,1st Lien,Floating,290,,0,2031-08-28,0.285,99.75,4,USD,SOFR
LARGE2-SYN-LN-00015,LARGE2-SYN-OB-0013,Large fixture 2 Elmstone Corp. 013,1182000,BB,Construction Materials,United States,1st Lien,Floating,195,,0,2031-06-28,0.315,99.25,4,USD,SOFR
LARGE2-SYN-LN-00016,LARGE2-SYN-OB-0014,Large fixture 2 Evergreen Group 014,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,215,,0,2032-03-15,0.725,98.125,4,USD,SOFR
LARGE2-SYN-LN-00017,LARGE2-SYN-OB-0015,Large fixture 2 Fairhaven LLC 015,630000,BB-,Beverages,Switzerland,Sr Secured,Fixed,,0.0455,,2034-02-28,0.325,99,2,USD,
LARGE2-SYN-LN-00018,LARGE2-SYN-OB-0016,Large fixture 2 Granite Holdings 016,1182000,BB,Banks,United States,1st Lien,Floating,285,,0,2030-08-15,0.45,101.5,4,USD,SOFR
LARGE2-SYN-LN-00019,LARGE2-SYN-OB-0017,Large fixture 2 Harbor Inc. 017,1182000,B-,Transportation Infrastructure,United States,1st Lien,Floating,280,,0,2032-05-15,0.235,95.375,4,USD,SOFR
LARGE2-SYN-LN-00020,LARGE2-SYN-OB-0018,Large fixture 2 Hawthorne Corp. 018,1182000,B+,Passenger airlines,United States,1st Lien,Floating,290,,0,2030-11-30,0.495,100.25,4,USD,SOFR
LARGE2-SYN-LN-00021,LARGE2-SYN-OB-0019,Large fixture 2 Highland Group 019,1182000,BB-,Industrial Conglomerates,United States,1st Lien,Floating,150,,0,2031-04-28,0.275,99.25,4,USD,SOFR
LARGE2-SYN-LN-00022,LARGE2-SYN-OB-0020,Large fixture 2 Ironwood LLC 020,1182000,BBB-,Capital Markets,United States,1st Lien,Floating,225,,0,2033-02-28,0.37,101.5,4,USD,SOFR
LARGE2-SYN-LN-00023,LARGE2-SYN-OB-0021,Large fixture 2 Juniper Holdings 021,1182000,BB,Healthcare Technology,United States,1st Lien,Floating,215,,0,2032-11-30,0.435,99.375,4,USD,SOFR
LARGE2-SYN-LN-00024,LARGE2-SYN-OB-0022,Large fixture 2 Keystone Inc. 022,1182000,B+,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,215,,0,2034-07-15,0.435,98.75,4,USD,SOFR
LARGE2-SYN-LN-00025,LARGE2-SYN-OB-0023,Large fixture 2 Lakeview Corp. 023,1182000,B-,Containers & Packaging,United States,1st Lien,Floating,290,,0,2030-12-28,0.27,100.375,4,USD,SOFR
LARGE2-SYN-LN-00026,LARGE2-SYN-OB-0024,Large fixture 2 Larkspur Group 024,1182000,B,Aerospace & Defense,Luxembourg,1st Lien,Floating,405,,0,2029-12-28,0.285,101.5,4,USD,SOFR
LARGE2-SYN-LN-00027,LARGE2-SYN-OB-0025,Large fixture 2 Maple LLC 025,1182000,BB-,Broadline retail,United States,1st Lien,Floating,235,,0,2033-05-28,0.475,100.25,4,USD,SOFR
LARGE2-SYN-LN-00028,LARGE2-SYN-OB-0026,Large fixture 2 Meridian Holdings 026,1182000,BB-,Household Products,United States,1st Lien,Floating,295,,0,2032-10-28,0.365,97,4,USD,SOFR
LARGE2-SYN-LN-00029,LARGE2-SYN-OB-0027,Large fixture 2 Northfield Inc. 027,630000,B,Aerospace & Defense,Luxembourg,1st Lien,Floating,365,,50,2035-09-30,0.43,99.5,4,USD,SOFR
LARGE2-SYN-LN-00030,LARGE2-SYN-OB-0028,Large fixture 2 Oakmont Corp. 028,1182000,B-,Financial services,United States,1st Lien,Floating,330,,0,2032-11-15,0.385,98.875,4,USD,SOFR
LARGE2-SYN-LN-00031,LARGE2-SYN-OB-0029,Large fixture 2 Orchard Group 029,1182000,B+,Semiconductors & Semiconductor Equipment,United States,1st Lien,Floating,375,,0,2032-03-28,0.295,100.5,4,USD,SOFR
LARGE2-SYN-LN-00032,LARGE2-SYN-OB-0030,Large fixture 2 Pinecrest LLC 030,1182000,B,Industrial Conglomerates,United States,1st Lien,Floating,435,,0,2033-01-28,0.325,100.625,4,USD,SOFR
LARGE2-SYN-LN-00033,LARGE2-SYN-OB-0031,Large fixture 2 Redwood Holdings 031,1182000,B+,Professional Services,United States,1st Lien,Floating,430,,0,2033-11-15,0.335,100.125,4,USD,SOFR
LARGE2-SYN-LN-00034,LARGE2-SYN-OB-0032,Large fixture 2 Riverton Inc. 032,1182000,B+,Semiconductors & Semiconductor Equipment,United States,1st Lien,Floating,325,,0,2031-05-15,0.355,100.125,4,USD,SOFR
LARGE2-SYN-LN-00035,LARGE2-SYN-OB-0033,Large fixture 2 Silver Corp. 033,1182000,B-,Healthcare Technology,United States,1st Lien,Floating,430,,0,2031-06-15,0.435,99.625,4,USD,SOFR
LARGE2-SYN-LN-00036,LARGE2-SYN-OB-0034,Large fixture 2 Stonebridge Group 034,1182000,B,Building Products,United States,1st Lien,Floating,275,,0,2031-11-30,0.36,99.5,4,USD,SOFR
LARGE2-SYN-LN-00037,LARGE2-SYN-OB-0035,Large fixture 2 Summit LLC 035,1182000,BB-,Gas Utilities,United States,1st Lien,Floating,220,,0,2031-07-28,0.2,97.25,4,USD,SOFR
LARGE2-SYN-LN-00038,LARGE2-SYN-OB-0036,Large fixture 2 Timber Holdings 036,1182000,B-,Machinery,United States,1st Lien,Floating,460,,0,2033-02-28,0.47,101.5,4,USD,SOFR
LARGE2-SYN-LN-00039,LARGE2-SYN-OB-0037,Large fixture 2 Westhaven Inc. 037,1182000,B-,Energy Equipment & Services,United States,1st Lien,Floating,150,,0,2029-07-28,0.34,98.75,4,USD,SOFR
LARGE2-SYN-LN-00040,LARGE2-SYN-OB-0038,Large fixture 2 Willow Corp. 038,630000,BB,Auto Components,Canada,1st Lien,Floating,295,,50,2032-12-15,0.62,100.75,4,USD,SOFR
LARGE2-SYN-LN-00041,LARGE2-SYN-OB-0039,Large fixture 2 Windward Group 039,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,220,,0,2033-06-15,0.415,100.75,4,USD,SOFR
LARGE2-SYN-LN-00042,LARGE2-SYN-OB-0040,Large fixture 2 Woodland LLC 040,1182000,BB,Interactive media and services,United States,1st Lien,Floating,305,,0,2032-11-30,0.545,99.125,4,USD,SOFR
LARGE2-SYN-LN-00043,LARGE2-SYN-OB-0041,Large fixture 2 Alder Holdings 041,1182000,B,IT Services,United States,1st Lien,Floating,270,,0,2033-10-30,0.28,99.125,4,USD,SOFR
LARGE2-SYN-LN-00044,LARGE2-SYN-OB-0042,Large fixture 2 Amber Inc. 042,1182000,B+,Semiconductors & Semiconductor Equipment,United States,1st Lien,Floating,330,,0,2031-11-30,0.425,99.625,4,USD,SOFR
LARGE2-SYN-LN-00045,LARGE2-SYN-OB-0043,Large fixture 2 Arbor Corp. 043,1182000,B,Healthcare Providers & Services,United States,1st Lien,Floating,365,,0,2033-09-30,0.39,101.5,4,USD,SOFR
LARGE2-SYN-LN-00046,LARGE2-SYN-OB-0044,Large fixture 2 Atlas Group 044,1182000,B+,Electric Utilities,United States,1st Lien,Floating,300,,0,2033-11-28,0.43,101.125,4,USD,SOFR
LARGE2-SYN-LN-00047,LARGE2-SYN-OB-0045,Large fixture 2 Beacon LLC 045,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,360,,0,2033-12-15,0.305,98.75,4,USD,SOFR
LARGE2-SYN-LN-00048,LARGE2-SYN-OB-0046,Large fixture 2 Bluewater Holdings 046,1182000,B,Aerospace & Defense,United States,1st Lien,Floating,365,,0,2030-12-15,0.445,101.5,4,USD,SOFR
LARGE2-SYN-LN-00049,LARGE2-SYN-OB-0047,Large fixture 2 Bracken Inc. 047,1182000,B-,Diversified Telecommunication Services,United States,1st Lien,Floating,430,,0,2029-11-15,0.375,95.5,4,USD,SOFR
LARGE2-SYN-LN-00050,LARGE2-SYN-OB-0048,Large fixture 2 Cedar Corp. 048,630000,BBB-,Financial services,Netherlands,Sr Secured,Floating,210,,50,2030-05-15,0.33,97.625,4,USD,SOFR
LARGE2-SYN-LN-00051,LARGE2-SYN-OB-0049,Large fixture 2 Cobalt Group 049,1182000,BB,Banks,United States,1st Lien,Floating,260,,0,2030-02-15,0.515,99.125,4,USD,SOFR
LARGE2-SYN-LN-00052,LARGE2-SYN-OB-0050,Large fixture 2 Copper LLC 050,630000,BB+,Construction & Engineering,United States,1st Lien,Floating,195,,50,2030-11-28,0.475,99.125,4,USD,SOFR
LARGE2-SYN-LN-00053,LARGE2-SYN-OB-0051,Large fixture 2 Crest Holdings 051,1182000,BB-,Food Products,United Kingdom,1st Lien,Floating,355,,0,2032-07-28,0.4,99.375,4,USD,SOFR
LARGE2-SYN-LN-00054,LARGE2-SYN-OB-0052,Large fixture 2 Duneland Inc. 052,1182000,B-,Software,United States,1st Lien,Floating,380,,0,2032-11-28,0.37,95.875,4,USD,SOFR
LARGE2-SYN-LN-00055,LARGE2-SYN-OB-0053,Large fixture 2 Elmstone Corp. 053,1182000,B+,Industrial Conglomerates,United States,1st Lien,Floating,195,,0,2030-08-15,0.49,101.25,4,USD,SOFR
LARGE2-SYN-LN-00056,LARGE2-SYN-OB-0054,Large fixture 2 Evergreen Group 054,1182000,B-,Diversified Telecommunication Services,United States,1st Lien,Floating,335,,0,2033-04-30,0.2,101.5,4,USD,SOFR
LARGE2-SYN-LN-00057,LARGE2-SYN-OB-0055,Large fixture 2 Fairhaven LLC 055,630000,B-,Healthcare Providers & Services,Austria,1st Lien,Floating,425,,50,2032-09-28,0.405,96.25,4,USD,SOFR
LARGE2-SYN-LN-00058,LARGE2-SYN-OB-0056,Large fixture 2 Granite Holdings 056,630000,BBB+,Leisure Products,United Kingdom,1st Lien,Floating,265,,50,2030-07-15,0.495,95.375,4,USD,SOFR
LARGE2-SYN-LN-00059,LARGE2-SYN-OB-0057,Large fixture 2 Harbor Inc. 057,1182000,BB+,Leisure Products,United States,1st Lien,Floating,190,,0,2033-01-30,0.46,100.5,4,USD,SOFR
LARGE2-SYN-LN-00060,LARGE2-SYN-OB-0058,Large fixture 2 Hawthorne Corp. 058,1182000,BB-,Household Products,United States,1st Lien,Floating,265,,0,2033-12-28,0.35,96,4,USD,SOFR
LARGE2-SYN-LN-00061,LARGE2-SYN-OB-0059,Large fixture 2 Highland Group 059,1182000,B-,Transportation Infrastructure,United States,1st Lien,Floating,410,,0,2031-12-15,0.45,96.5,4,USD,SOFR
LARGE2-SYN-LN-00062,LARGE2-SYN-OB-0060,Large fixture 2 Ironwood LLC 060,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,275,,0,2034-05-30,0.43,101.25,4,USD,SOFR
LARGE2-SYN-LN-00063,LARGE2-SYN-OB-0061,Large fixture 2 Juniper Holdings 061,630000,B+,Electric Utilities,Ireland,1st Lien,Floating,300,,0,2032-09-30,0.415,100,4,USD,SOFR
LARGE2-SYN-LN-00064,LARGE2-SYN-OB-0062,Large fixture 2 Keystone Inc. 062,1182000,B+,Electric Utilities,United States,1st Lien,Floating,285,,0,2033-04-30,0.375,97.625,4,USD,SOFR
LARGE2-SYN-LN-00065,LARGE2-SYN-OB-0063,Large fixture 2 Lakeview Corp. 063,1182000,B-,Software,United States,1st Lien,Floating,515,,0,2031-02-28,0.3,101.5,4,USD,SOFR
LARGE2-SYN-LN-00066,LARGE2-SYN-OB-0064,Large fixture 2 Larkspur Group 064,1182000,B-,Financial services,United Kingdom,1st Lien,Floating,455,,0,2031-01-28,0.33,100.75,4,USD,SOFR
LARGE2-SYN-LN-00067,LARGE2-SYN-OB-0065,Large fixture 2 Maple LLC 065,1182000,BB-,"Hotels, Restaurants & Leisure",United States,1st Lien,Floating,225,,0,2030-09-30,0.2,101.5,4,USD,SOFR
LARGE2-SYN-LN-00068,LARGE2-SYN-OB-0066,Large fixture 2 Meridian Holdings 066,1182000,B-,Financial services,United States,1st Lien,Floating,365,,0,2030-10-30,0.395,98,4,USD,SOFR
LARGE2-SYN-LN-00069,LARGE2-SYN-OB-0067,Large fixture 2 Northfield Inc. 067,1182000,BB,Diversified Telecommunication Services,United States,1st Lien,Floating,215,,0,2030-06-28,0.55,100.875,4,USD,SOFR
LARGE2-SYN-LN-00070,LARGE2-SYN-OB-0068,Large fixture 2 Oakmont Corp. 068,1182000,B,Chemicals,United States,1st Lien,Floating,190,,0,2031-09-28,0.31,100,4,USD,SOFR
LARGE2-SYN-LN-00071,LARGE2-SYN-OB-0069,Large fixture 2 Orchard Group 069,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,335,,0,2034-01-15,0.39,100.5,4,USD,SOFR
LARGE2-SYN-LN-00072,LARGE2-SYN-OB-0070,Large fixture 2 Pinecrest LLC 070,630000,B,Electrical Equipment,United States,1st Lien,Floating,115,,0,2031-06-15,0.225,101.5,4,USD,SOFR
LARGE2-SYN-LN-00073,LARGE2-SYN-OB-0071,Large fixture 2 Redwood Holdings 071,1182000,B-,Specialty Retail,United States,1st Lien,Floating,200,,0,2034-05-15,0.445,101.5,4,USD,SOFR
LARGE2-SYN-LN-00074,LARGE2-SYN-OB-0072,Large fixture 2 Riverton Inc. 072,630000,A-,Building Products,Germany,1st Lien,Floating,335,,0,2032-11-15,0.305,98.375,4,USD,SOFR
LARGE2-SYN-LN-00075,LARGE2-SYN-OB-0073,Large fixture 2 Silver Corp. 073,1182000,B-,Healthcare Technology,United States,1st Lien,Floating,405,,0,2032-09-28,0.31,97.125,4,USD,SOFR
LARGE2-SYN-LN-00076,LARGE2-SYN-OB-0074,Large fixture 2 Stonebridge Group 074,1182000,B,Diversified Consumer Services,United States,1st Lien,Floating,240,,0,2032-01-30,0.39,98,4,USD,SOFR
LARGE2-SYN-LN-00077,LARGE2-SYN-OB-0075,Large fixture 2 Summit LLC 075,1182000,B+,Insurance,United States,1st Lien,Floating,250,,0,2032-08-15,0.365,99.125,4,USD,SOFR
LARGE2-SYN-LN-00078,LARGE2-SYN-OB-0076,Large fixture 2 Timber Holdings 076,770000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,200,,0,2032-05-28,0.345,101,4,USD,SOFR
LARGE2-SYN-LN-00079,LARGE2-SYN-OB-0076,Large fixture 2 Timber Holdings 076,412000,BB-,"Oil, Gas & Consumable Fuels",United States,1st Lien,Floating,210,,50,2032-07-30,0.345,101.125,4,USD,SOFR
LARGE2-SYN-LN-00080,LARGE2-SYN-OB-0077,Large fixture 2 Westhaven Inc. 077,1182000,B,IT Services,United States,1st Lien,Floating,135,,0,2033-10-28,0.325,98.25,4,USD,SOFR
LARGE2-SYN-LN-00081,LARGE2-SYN-OB-0078,Large fixture 2 Willow Corp. 078,1182000,B,IT Services,United States,1st Lien,Floating,325,,0,2032-09-30,0.485,101.5,4,USD,SOFR
LARGE2-SYN-LN-00082,LARGE2-SYN-OB-0079,Large fixture 2 Windward Group 079,1182000,B,Construction & Engineering,United States,1st Lien,Floating,380,,0,2032-11-28,0.405,96.875,4,USD,SOFR
LARGE2-SYN-LN-00083,LARGE2-SYN-OB-0080,Large fixture 2 Woodland LLC 080,1182000,B-,Diversified Telecommunication Services,United States,1st Lien,Floating,315,,0,2031-04-28,0.255,95.75,4,USD,SOFR
LARGE2-SYN-LN-00084,LARGE2-SYN-OB-0081,Large fixture 2 Alder Holdings 081,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,230,,0,2031-10-28,0.37,98.75,4,USD,SOFR
LARGE2-SYN-LN-00085,LARGE2-SYN-OB-0082,Large fixture 2 Amber Inc. 082,630000,BBB-,Media,Netherlands,1st Lien,Floating,245,,50,2033-09-28,0.5,97.125,4,USD,SOFR
LARGE2-SYN-LN-00086,LARGE2-SYN-OB-0083,Large fixture 2 Arbor Corp. 083,1182000,BB+,Specialty Retail,United States,1st Lien,Floating,240,,0,2031-10-15,0.415,101.5,4,USD,SOFR
LARGE2-SYN-LN-00087,LARGE2-SYN-OB-0084,Large fixture 2 Atlas Group 084,630000,BB+,Leisure Products,United Kingdom,1st Lien,Floating,190,,0,2032-12-28,0.305,99.875,4,USD,SOFR
LARGE2-SYN-LN-00088,LARGE2-SYN-OB-0085,Large fixture 2 Beacon LLC 085,1182000,B,Building Products,United States,1st Lien,Floating,200,,0,2031-06-30,0.47,98.625,4,USD,SOFR
LARGE2-SYN-LN-00089,LARGE2-SYN-OB-0086,Large fixture 2 Bluewater Holdings 086,1182000,BB,Diversified Telecommunication Services,United States,1st Lien,Floating,115,,0,2032-06-28,0.5,101.5,4,USD,SOFR
LARGE2-SYN-LN-00090,LARGE2-SYN-OB-0087,Large fixture 2 Bracken Inc. 087,1182000,B+,Media,United States,1st Lien,Floating,270,,0,2030-09-15,0.595,99.625,4,USD,SOFR
LARGE2-SYN-LN-00091,LARGE2-SYN-OB-0088,Large fixture 2 Cedar Corp. 088,630000,BBB-,Electrical Equipment,United States,Senior,Floating,225,,50,2032-09-30,0.495,99.625,4,USD,SOFR
LARGE2-SYN-LN-00092,LARGE2-SYN-OB-0089,Large fixture 2 Cobalt Group 089,1182000,BB,Commercial Services & Supplies,United States,1st Lien,Floating,205,,0,2032-05-30,0.31,98.375,4,USD,SOFR
LARGE2-SYN-LN-00093,LARGE2-SYN-OB-0090,Large fixture 2 Copper LLC 090,1182000,B,Auto Components,United States,1st Lien,Floating,320,,0,2032-08-15,0.2,101.5,4,USD,SOFR
LARGE2-SYN-LN-00094,LARGE2-SYN-OB-0091,Large fixture 2 Crest Holdings 091,1182000,B,Media,United States,1st Lien,Floating,340,,0,2034-02-28,0.425,100,4,USD,SOFR
LARGE2-SYN-LN-00095,LARGE2-SYN-OB-0092,Large fixture 2 Duneland Inc. 092,630000,B+,Gas Utilities,Germany,1st Lien,Floating,115,,0,2029-01-15,0.68,101.5,4,USD,SOFR
LARGE2-SYN-LN-00096,LARGE2-SYN-OB-0093,Large fixture 2 Elmstone Corp. 093,1182000,B-,"Textiles, Apparel & Luxury Goods",United States,1st Lien,Floating,395,,0,2032-02-28,0.44,99.75,4,USD,SOFR
